dataset,method,window,subject,classes,samples,accuracy,c0,c1,c_ba,ba_converged,i_uniform,itr_c1_bpm,itr_ba_bpm,itr_mi_bpm
JBHI16,BPRCA,0.8,S05,16,96,0.5208333333333334,4.0,1.1292009583347502,2.6457542344779057,True,2.3483637896890137,52.116967307757704,122.11173389898026,108.38602106256987
JBHI16,BPRCA,0.8,S06,16,96,0.6979166666666666,4.0,1.9359708049738782,3.155041468678896,True,2.92007247585174,89.35249869110207,145.61729855441058,134.77257580854186
JBHI16,BPRCA,0.8,S07,16,96,0.4583333333333333,4.0,0.8887827658594158,2.7293763394267048,True,2.299167303854051,41.02074303966535,125.97121566584791,106.11541402403311
JBHI16,BPRCA,0.8,S08,16,96,0.6354166666666666,4.0,1.6291907528008407,3.0256865070489827,True,2.8194407642185277,75.1934193600388,139.64706955610689,130.12803527162436
JBHI16,BPRCA,0.8,S09,16,96,0.8020833333333334,4.0,2.50901942711607,3.3701937542190494,True,3.246037756995518,115.80089663612631,155.5474040408792,149.81712724594698
JBHI16,BPRCA,0.8,S10,16,96,0.7604166666666666,4.0,2.2696274377013084,3.351496097506905,True,3.1505056884883356,104.75203558621423,154.68443526954945,145.40795485330779
JBHI16,BPRCA,0.8,S11,16,96,0.8229166666666666,4.0,2.6345000751319905,3.4291010908014874,True,3.3180155217932743,121.59231115993802,158.26620419083787,153.13917792892036
JBHI16,BPRCA,0.8,S12,16,96,0.6145833333333334,4.0,1.5324412743111835,3.124130414151165,True,2.8562917148474267,70.72805881436231,144.19063449928453,131.82884837757354
JBHI16,BPRCA,0.8,S13,16,96,0.8229166666666666,4.0,2.6345000751319905,3.456622468783144,True,3.369821509668747,121.59231115993802,159.53642163614512,155.53022352317294
JBHI16,BPRCA,1.0,S01,16,96,0.8645833333333334,4.0,2.898833451307159,3.569858161901019,True,3.489593319730888,115.95333805228636,142.79432647604074,139.5837327892355
JBHI16,BPRCA,1.0,S02,16,96,0.90625,4.0,3.1848645179386716,3.7055362663668667,True,3.640728542536463,127.39458071754686,148.22145065467467,145.62914170145854
JBHI16,BPRCA,1.0,S03,16,96,0.4791666666666667,4.0,0.9664138501843951,2.6905682980424213,True,2.2323002156240204,38.6565540073758,107.62273192169685,89.29200862496081
JBHI16,BPRCA,1.0,S04,16,96,0.6354166666666666,4.0,1.6291907528008407,3.03388671657329,True,2.7129536702704535,65.16763011203363,121.3554686629316,108.51814681081814
JBHI16,BPRCA,1.0,S05,16,96,0.4895833333333333,4.0,1.0061710326713098,2.719351534773515,True,2.3043995934501744,40.24684130685239,108.7740613909406,92.17598373800698
JBHI16,BPRCA,1.0,S06,16,96,0.7395833333333334,4.0,2.155206096559964,3.27454162803437,True,3.0083027254216352,86.20824386239858,130.9816651213748,120.33210901686542
JBHI16,BPRCA,1.0,S07,16,96,0.5,4.0,1.0465547021957406,2.6587856758210386,True,2.2813599502650233,41.86218808782962,106.35142703284154,91.25439801060094
JBHI16,BPRCA,1.0,S08,16,96,0.6145833333333334,4.0,1.5324412743111835,2.9800817763793654,True,2.688039876844785,61.29765097244734,119.20327105517461,107.5215950737914
JBHI16,BPRCA,1.0,S09,16,96,0.8333333333333334,4.0,2.698829145750226,3.554063001867154,True,3.3865097163566125,107.95316583000904,142.16252007468617,135.4603886542645
JBHI16,BPRCA,1.0,S10,16,96,0.8229166666666666,4.0,2.6345000751319905,3.6156329573942667,True,3.40047538596925,105.38000300527962,144.62531829577068,136.01901543877
JBHI16,BPRCA,1.0,S11,16,96,0.8541666666666666,4.0,2.8309308841639482,3.5809491223308627,True,3.4039103771352357,113.23723536655793,143.2379648932345,136.15641508540944
JBHI16,BPRCA,1.0,S12,16,96,0.6770833333333334,4.0,1.8308748430807043,3.1668491601820987,True,2.968788569341916,73.23499372322817,126.67396640728396,118.75154277367663
JBHI16,BPRCA,1.0,S13,16,96,0.8854166666666666,4.0,3.038747716206148,3.5718635004091146,True,3.528669881444566,121.54990864824592,142.8745400163646,141.14679525778263
JBHI16,BPRCA,1.2,S01,16,96,0.8645833333333334,4.0,2.898833451307159,3.599809429888846,True,3.489955494987822,102.31176886966445,127.05209752548869,123.17489982309961
JBHI16,BPRCA,1.2,S02,16,96,0.8958333333333334,4.0,3.1109660815410196,3.6726684882904217,True,3.597316657129805,109.79880287791835,129.62359370436783,126.96411731046372
JBHI16,BPRCA,1.2,S03,16,96,0.4375,4.0,0.8136746316817107,2.7403702141412256,True,2.2415116028361797,28.717928177001557,96.7189487343962,79.11217421774752
JBHI16,BPRCA,1.2,S04,16,96,0.5833333333333334,4.0,1.3922601618452979,2.930643638669417,True,2.5968414124558574,49.138593947481105,103.43448136480295,91.65322632197145
JBHI16,BPRCA,1.2,S05,16,96,0.5625,4.0,1.3020359561327761,2.7497639683311634,True,2.4916070180693586,45.954210216450925,97.05049299992342,87.93907122597737
JBHI16,BPRCA,1.2,S06,16,96,0.7291666666666666,4.0,2.0992259198204537,3.297590211439661,True,2.9939422594217024,74.09032658189837,116.38553687434099,105.66855033253069
JBHI16,BPRCA,1.2,S07,16,96,0.5625,4.0,1.3020359561327761,2.7240446424532196,True,2.4140893147300986,45.954210216450925,96.14275208658422,85.20315228459172
JBHI16,BPRCA,1.2,S08,16,96,0.6458333333333334,4.0,1.6785752867351793,2.9629171539859422,True,2.8323233705387745,59.24383364947692,104.57354661126855,99.9643542543097
JBHI16,BPRCA,1.2,S09,16,96,0.8125,4.0,2.571245753198257,3.456896485797632,True,3.3259526328085265,90.74985011287966,122.00811126344584,117.38656351088918
JBHI16,BPRCA,1.2,S10,16,96,0.8854166666666666,4.0,3.038747716206148,3.6483862297413348,True,3.562742215265393,107.24991939551111,128.76657281440006,125.74384289171977
JBHI16,BPRCA,1.2,S11,16,96,0.8333333333333334,4.0,2.698829145750226,3.6099480401183506,True,3.365662167988894,95.25279337941974,127.4099308277065,118.78807651725508
JBHI16,BPRCA,1.2,S12,16,96,0.71875,4.0,2.044038582556732,3.187877475633397,True,2.936054162414124,72.14253820788467,112.51332266941402,103.62544102638086
JBHI16,BPRCA,1.2,S13,16,96,0.8645833333333334,4.0,2.898833451307159,3.597490778166452,True,3.4994424456424187,102.31176886966445,126.97026275881595,123.50973337561479
JBHI16,BPRCA,1.4,S01,16,96,0.875,4.0,2.9680742323493385,3.5956725900163544,True,3.5361242815037555,93.7286599689265,113.54755547420068,111.66708257380282
JBHI16,BPRCA,1.4,S02,16,96,0.9270833333333334,4.0,3.3384075580408545,3.759769924838116,True,3.7030331634358156,105.4233965697112,118.72957657383525,116.93788937165735
JBHI16,BPRCA,1.4,S03,16,96,0.4895833333333333,4.0,1.0061710326713098,2.659499198936566,True,2.3682791363115183,31.773822084357153,83.98418522957579,74.7877621993111
JBHI16,BPRCA,1.4,S04,16,96,0.65625,4.0,1.7286442853647042,3.0526652236082654,True,2.765269232471626,54.58876690625382,96.3999544297347,87.32429155173556
JBHI16,BPRCA,1.4,S05,16,96,0.59375,4.0,1.438336292135987,2.9445954766585376,True,2.613726717819094,45.42114606745223,92.98722557869067,82.53873845744508
JBHI16,BPRCA,1.4,S06,16,96,0.7395833333333334,4.0,2.155206096559964,3.200690117666525,True,3.0788725494448483,68.0591398913673,101.07442476841658,97.22755419299521
JBHI16,BPRCA,1.4,S07,16,96,0.625,4.0,1.5804820237218404,2.9614116595378936,True,2.6403932306491655,49.909958643847595,93.5182629327756,83.38083886260523
JBHI16,BPRCA,1.4,S08,16,96,0.6979166666666666,4.0,1.9359708049738782,3.1575613611851097,True,2.9413994489016635,61.13592015706984,99.71246403742452,92.88629838636832
JBHI16,BPRCA,1.4,S09,16,96,0.8229166666666666,4.0,2.6345000751319905,3.495677282388889,True,3.36989520920313,83.19473921469444,110.38980891754386,106.4177434485199
JBHI16,BPRCA,1.4,S10,16,96,0.7916666666666666,4.0,2.4477795931047743,3.462022224542862,True,3.2590076788479827,77.29830294015078,109.32701761714301,102.91603196362051
JBHI16,BPRCA,1.4,S11,16,96,0.8333333333333334,4.0,2.698829145750226,3.5622114996453407,True,3.3630417605168192,85.22618355000715,112.49088946248445,106.20131875316272
JBHI16,BPRCA,1.4,S12,16,96,0.78125,4.0,2.3874892196722413,3.3469901996973097,True,3.2004054081749214,75.39439641070236,105.69442735886241,101.06543394236594
JBHI16,BPRCA,1.4,S13,16,96,0.875,4.0,2.9680742323493385,3.5970432606062697,True,3.508206189650282,93.7286599689265,113.59083980861905,110.78545862053524
JBHI16,BPRCA,1.6,S01,16,96,0.8541666666666666,4.0,2.8309308841639482,3.5656038218750368,True,3.468277275441492,80.88373954754137,101.87439491071532,99.09363644118548
JBHI16,BPRCA,1.6,S02,16,96,0.9375,4.0,3.4185292711574538,3.796691698442868,True,3.7436595647888375,97.67226489021296,108.47690566979622,106.96170185110964
JBHI16,BPRCA,1.6,S03,16,96,0.5729166666666666,4.0,1.3468281452501816,2.9092810884963276,True,2.6098130538830464,38.480804150005184,83.12231681418078,74.56608725380131
JBHI16,BPRCA,1.6,S04,16,96,0.625,4.0,1.5804820237218404,3.0925879193265655,True,2.7358172355879185,45.15662924919544,88.35965483790187,78.16620673108338
JBHI16,BPRCA,1.6,S05,16,96,0.5625,4.0,1.3020359561327761,2.88455466937971,True,2.547849491578382,37.20102731807931,82.41584769656313,72.79569975938233
JBHI16,BPRCA,1.6,S06,16,96,0.7604166666666666,4.0,2.2696274377013084,3.2942599842656666,True,3.144234914625556,64.84649822003738,94.1217138361619,89.83528327501588
JBHI16,BPRCA,1.6,S07,16,96,0.6354166666666666,4.0,1.6291907528008407,3.060883123493408,True,2.7968913941261144,46.54830722288116,87.45380352838308,79.91118268931756
JBHI16,BPRCA,1.6,S08,16,96,0.7708333333333334,4.0,2.3281151197285883,3.316468452650985,True,3.186292938530069,66.51757484938824,94.75624150431385,91.03694110085911
JBHI16,BPRCA,1.6,S09,16,96,0.7916666666666666,4.0,2.4477795931047743,3.423347955417254,True,3.2957346312993407,69.93655980299354,97.80994158335011,94.16384660855259
JBHI16,BPRCA,1.6,S10,16,96,0.8125,4.0,2.571245753198257,3.5248836345398926,True,3.3273550733791053,73.46416437709304,100.71096098685406,95.06728781083157
JBHI16,BPRCA,1.6,S11,16,96,0.84375,4.0,2.764285939212746,3.6373439572008195,True,3.4526692686041573,78.9795982632213,103.92411306288055,98.6476933886902
JBHI16,BPRCA,1.6,S12,16,96,0.78125,4.0,2.3874892196722413,3.483941355527293,True,3.254984830805329,68.21397770492118,99.54118158649408,92.99956659443797
JBHI16,BPRCA,1.6,S13,16,96,0.8645833333333334,4.0,2.898833451307159,3.6020856360007047,True,3.4792420857757733,82.82381289449025,102.91673245716298,99.40691673645065
JBHI16,BPRCA,1.8,S01,16,96,0.8229166666666666,4.0,2.6345000751319905,3.511226545796554,True,3.3754375943660406,68.72608891648672,91.59721423817098,88.05489376607063
JBHI16,BPRCA,1.8,S02,16,96,0.9375,4.0,3.4185292711574538,3.7966916984428676,True,3.7436595647888375,89.17902446497706,99.04413126372698,97.66068429883924
JBHI16,BPRCA,1.8,S03,16,96,0.5625,4.0,1.3020359561327761,2.7650150426083586,True,2.4907303673193124,33.96615537737677,72.13082719847893,64.97557479963424
JBHI16,BPRCA,1.8,S04,16,96,0.6666666666666666,4.0,1.7794073007426707,3.2661033568092694,True,2.945437111015252,46.41932088893924,85.20269626458965,76.8374898525718
JBHI16,BPRCA,1.8,S05,16,96,0.625,4.0,1.5804820237218404,3.156239786613516,True,2.805240979041459,41.22996583622193,82.33669008556998,73.18019945325545
JBHI16,BPRCA,1.8,S06,16,96,0.7708333333333334,4.0,2.3281151197285883,3.3632687586188834,True,3.1207828933948734,60.73343790596318,87.73744587701435,81.41172765377931
JBHI16,BPRCA,1.8,S07,16,96,0.625,4.0,1.5804820237218404,2.9364691804127925,True,2.703329105440482,41.22996583622193,76.60354383685547,70.52162883757781
JBHI16,BPRCA,1.8,S08,16,96,0.8020833333333334,4.0,2.50901942711607,3.3649935168403475,True,3.254672355155002,65.45268070737575,87.7824395697482,84.90449622143484
JBHI16,BPRCA,1.8,S09,16,96,0.8229166666666666,4.0,2.6345000751319905,3.4722465077081712,True,3.3688977418682318,68.72608891648672,90.5803436793436,87.8842889183017
JBHI16,BPRCA,1.8,S10,16,96,0.84375,4.0,2.764285939212746,3.557910504492972,True,3.392249799231446,72.11180710989773,92.8150566389471,88.49347302342903
JBHI16,BPRCA,1.8,S11,16,96,0.84375,4.0,2.764285939212746,3.6396168677789884,True,3.442579647001957,72.11180710989773,94.94652698553884,89.8064255739641
JBHI16,BPRCA,1.8,S12,16,96,0.78125,4.0,2.3874892196722413,3.5601255680520176,True,3.304166349693766,62.282327469710644,92.87284090570482,86.19564390505477
JBHI16,BPRCA,1.8,S13,16,96,0.84375,4.0,2.764285939212746,3.6384753924526545,True,3.455242839911485,72.11180710989773,94.91674936833013,90.13676973682135
JBHI16,BPRCA,2.0,S01,16,96,0.8333333333333334,4.0,2.698829145750226,3.5070978288455787,True,3.4295434918972267,64.77189949800542,84.17034789229389,82.30904380553343
JBHI16,BPRCA,2.0,S02,16,96,0.9375,4.0,3.4185292711574538,3.8017644802379147,True,3.7623386679604995,82.0447025077789,91.24234752570996,90.29612803105199
JBHI16,BPRCA,2.0,S03,16,96,0.5625,4.0,1.3020359561327761,2.850387350177843,True,2.4845725581923768,31.248862947186627,68.40929640426823,59.62974139661704
JBHI16,BPRCA,2.0,S04,16,96,0.6354166666666666,4.0,1.6291907528008407,3.042863277201438,True,2.7413489728760254,39.10057806722018,73.02871865283451,65.79237534902461
JBHI16,BPRCA,2.0,S05,16,96,0.6458333333333334,4.0,1.6785752867351793,3.1790633148020726,True,2.8061991811748954,40.285806881644305,76.29751955524975,67.3487803481975
JBHI16,BPRCA,2.0,S06,16,96,0.7604166666666666,4.0,2.2696274377013084,3.3093617146108256,True,3.0700298191682966,54.471058504831404,79.42468115065981,73.68071566003911
JBHI16,BPRCA,2.0,S07,16,96,0.65625,4.0,1.7286442853647042,3.1952716953717353,True,2.777293705207073,41.4874628487529,76.68652068892165,66.65504892496975
JBHI16,BPRCA,2.0,S08,16,96,0.8229166666666666,4.0,2.6345000751319905,3.4811568247770492,True,3.3503426368741107,63.22800180316777,83.54776379464919,80.40822328497866
JBHI16,BPRCA,2.0,S09,16,96,0.875,4.0,2.9680742323493385,3.6537601247366203,True,3.548127637576957,71.23378157638413,87.69024299367888,85.15506330184697
JBHI16,BPRCA,2.0,S10,16,96,0.8333333333333334,4.0,2.698829145750226,3.6001133273219548,True,3.3871718718042123,64.77189949800542,86.40271985572691,81.29212492330109
JBHI16,BPRCA,2.0,S11,16,96,0.8541666666666666,4.0,2.8309308841639482,3.6386989746616942,True,3.435421188947435,67.94234121993476,87.32877539188067,82.45010853473843
JBHI16,BPRCA,2.0,S12,16,96,0.7604166666666666,4.0,2.2696274377013084,3.4178363558709566,True,3.1765175121529214,54.471058504831404,82.02807254090295,76.23642029167011
JBHI16,BPRCA,2.0,S13,16,96,0.875,4.0,2.9680742323493385,3.6428043406150463,True,3.518709405690747,71.23378157638413,87.4273041747611,84.44902573657794
JBHI16,EBPRCA,0.2,S01,16,96,0.7291666666666666,4.0,2.0992259198204537,3.1336672768316522,True,3.00474433511466,179.93365027032462,268.6000522998559,257.54951443839946
JBHI16,EBPRCA,0.2,S02,16,96,0.78125,4.0,2.3874892196722413,3.3147801033060373,True,3.2065236009157987,204.64193311476356,284.1240088548032,274.84488007849706
JBHI16,EBPRCA,0.2,S03,16,96,0.3645833333333333,4.0,0.5710745498235337,2.437760827825372,True,2.0926211242580424,48.94924712773146,208.95092809931762,179.36752493640364
JBHI16,EBPRCA,0.2,S04,16,96,0.4479166666666667,4.0,0.8509121552870549,2.482070180307714,True,2.133307873092475,72.93532759603329,212.74887259780405,182.8549605507836
JBHI16,EBPRCA,0.2,S05,16,96,0.4895833333333333,4.0,1.0061710326713098,2.6078935086130715,True,2.3081304651485626,86.24323137182657,223.53372930969186,197.8397541555911
JBHI16,EBPRCA,0.2,S06,16,96,0.5625,4.0,1.3020359561327761,2.7414539263688216,True,2.500582674823531,111.60308195423796,234.9817651173276,214.33565784201696
JBHI16,EBPRCA,0.2,S07,16,96,0.28125,4.0,0.334773946978006,1.9977154578620242,True,1.7563221586618147,28.694909740971944,171.23275353103065,150.54189931386986
JBHI16,EBPRCA,0.2,S08,16,96,0.4895833333333333,4.0,1.0061710326713098,2.576119242232095,True,2.237343674336037,86.24323137182657,220.81022076275102,191.7723149430889
JBHI16,EBPRCA,0.2,S09,16,96,0.6458333333333334,4.0,1.6785752867351793,3.020276825670047,True,2.730219684996732,143.87788172015823,258.8808707717183,234.01883014257706
JBHI16,EBPRCA,0.2,S10,16,96,0.5520833333333334,4.0,1.2578799256629427,2.7840708018182605,True,2.4540208114950275,107.81827934253796,238.63464015585092,210.3446409852881
JBHI16,EBPRCA,0.2,S11,16,96,0.65625,4.0,1.7286442853647042,3.0671716413016785,True,2.830847230433813,148.1695101741175,262.90042639728676,242.64404832289827
JBHI16,EBPRCA,0.2,S12,16,96,0.46875,4.0,0.927283972188711,2.5702664217195608,True,2.2649350411225013,79.48148333046095,220.30855043310524,194.13728923907155
JBHI16,EBPRCA,0.2,S13,16,96,0.6770833333333334,4.0,1.8308748430807043,2.985169956348113,True,2.8066668205032617,156.9321294069175,255.871710544124,240.57144175742246
JBHI16,EBPRCA,0.4,S01,16,96,0.8020833333333334,4.0,2.50901942711607,3.3717672593724664,True,3.247820626043416,167.267961807738,224.78448395816443,216.5213750695611
JBHI16,EBPRCA,0.4,S02,16,96,0.90625,4.0,3.1848645179386716,3.7165616150568166,True,3.6481543596512913,212.32430119591146,247.7707743371211,243.21029064341943
JBHI16,EBPRCA,0.4,S03,16,96,0.4166666666666667,4.0,0.7411117292438782,2.2155045007700984,True,1.9816307123876,49.407448616258556,147.7003000513399,132.10871415917333
JBHI16,EBPRCA,0.4,S04,16,96,0.6770833333333334,4.0,1.8308748430807043,3.0035425914867577,True,2.728368017581864,122.05832287204696,200.23617276578386,181.89120117212428
JBHI16,EBPRCA,0.4,S05,16,96,0.6041666666666666,4.0,1.485061463811466,2.855044764732601,True,2.590409129171098,99.00409758743108,190.3363176488401,172.6939419447399
JBHI16,EBPRCA,0.4,S06,16,96,0.7916666666666666,4.0,2.4477795931047743,3.4651244467468265,True,3.2315631120937316,163.18530620698496,231.00829644978845,215.4375408062488
JBHI16,EBPRCA,0.4,S07,16,96,0.4791666666666667,4.0,0.9664138501843951,2.513439704966662,True,2.223923662657871,64.42759001229301,167.56264699777748,148.26157751052475
JBHI16,EBPRCA,0.4,S08,16,96,0.6666666666666666,4.0,1.7794073007426707,3.250861393334727,True,2.9756117155091406,118.62715338284472,216.72409288898183,198.37411436727606
JBHI16,EBPRCA,0.4,S09,16,96,0.7604166666666666,4.0,2.2696274377013084,3.305504422647794,True,3.1488107340092055,151.3084958467539,220.36696150985296,209.9207156006137
JBHI16,EBPRCA,0.4,S10,16,96,0.78125,4.0,2.3874892196722413,3.4230060390428285,True,3.202697851548518,159.16594797814943,228.20040260285526,213.51319010323456
JBHI16,EBPRCA,0.4,S11,16,96,0.8333333333333334,4.0,2.698829145750226,3.5606223981510072,True,3.3622722934129294,179.92194305001507,237.3748265434005,224.15148622752864
JBHI16,EBPRCA,0.4,S12,16,96,0.5729166666666666,4.0,1.3468281452501816,2.8631413665208454,True,2.5367303916008073,89.78854301667877,190.8760911013897,169.11535944005382
JBHI16,EBPRCA,0.4,S13,16,96,0.7291666666666666,4.0,2.0992259198204537,3.2766770952797843,True,3.06305409187917,139.94839465469693,218.44513968531896,204.20360612527804
JBHI16,EBPRCA,0.6,S01,16,96,0.8333333333333334,4.0,2.698829145750226,3.513660847179958,True,3.408804974760521,147.20886249546686,191.65422802799768,185.9348168051193
JBHI16,EBPRCA,0.6,S02,16,96,0.875,4.0,2.9680742323493385,3.6014307614220136,True,3.5163312134840665,161.89495812814573,196.44167789574618,191.79988437185816
JBHI16,EBPRCA,0.6,S03,16,96,0.4791666666666667,4.0,0.9664138501843951,2.5116610408867714,True,2.2438172935815794,52.71348273733064,136.99969313927843,122.39003419535887
