dataset,method,window,subject,classes,samples,accuracy,c0,c1,c_ba,ba_converged,i_uniform,itr_c1_bpm,itr_ba_bpm,itr_mi_bpm
JBHI35,EEG_TDCA,2.0,S06,35,210,0.7,5.129283016944966,2.7217532653391716,4.235566760557146,True,4.036097833673855,65.32207836814013,101.6536022533715,96.86634800817252
JBHI35,EFUSIONCA,0.2,S01,35,210,0.4142857142857143,5.129283016944966,1.1707872079539587,3.5450079177110436,True,3.0847171397880078,100.35318925319648,303.8578215180895,264.4043262675435
JBHI35,EFUSIONCA,0.2,S03,35,210,0.2619047619047619,5.129283016944966,0.5446438167434176,3.1690430579687754,True,2.7950689016806973,46.68375572086437,271.63226211160935,239.57733442977408
JBHI35,EFUSIONCA,0.2,S04,35,210,0.4523809523809524,5.129283016944966,1.3498442226419587,3.63876866987339,True,3.265381173523667,115.70093336931076,311.89445741771914,279.8898148734572
JBHI35,EFUSIONCA,0.2,S05,35,210,0.06666666666666667,5.129283016944966,0.027625030089894587,2.6247217570871837,True,2.4363167096799625,2.367859721990965,224.9761506074729,208.8271465439968
JBHI35,EFUSIONCA,0.2,S06,35,210,0.23333333333333334,5.129283016944966,0.4451178911683398,3.035973192861657,True,2.731654096109195,38.15296210014341,260.2262736738563,234.14177966650246
JBHI35,EFUSIONCA,0.4,S01,35,210,0.5333333333333333,5.129283016944966,1.7583420590465044,3.843499209727801,True,3.5049081050509647,117.22280393643364,256.23328064852006,233.660540336731
JBHI35,EFUSIONCA,0.4,S03,35,210,0.5047619047619047,5.129283016944966,1.6098430391852125,3.7846144169091485,True,3.429447420059266,107.32286927901417,252.30762779394325,228.6298280039511
JBHI35,EFUSIONCA,0.4,S04,35,210,0.7142857142857143,5.129283016944966,2.812601636592524,4.347960091328604,True,4.089264157936225,187.50677577283494,289.8640060885736,272.6176105290817
JBHI35,EFUSIONCA,0.4,S05,35,210,0.1523809523809524,5.129283016944966,0.20128590389531187,2.9695515669853596,True,2.644526227310761,13.419060259687459,197.97010446569067,176.30174848738406
JBHI35,EFUSIONCA,0.4,S06,35,210,0.3523809523809524,5.129283016944966,0.898368685262378,3.2960194909178346,True,2.9329938635904735,59.89124568415854,219.73463272785565,195.53292423936492
JBHI35,EFUSIONCA,0.6,S01,35,210,0.6523809523809524,5.129283016944966,2.4288603600053134,4.03985457363602,True,3.835099960536335,132.48329236392618,220.35570401651015,209.18727057470915
JBHI35,EFUSIONCA,0.6,S03,35,210,0.5523809523809524,5.129283016944966,1.859969120302484,3.944922849469874,True,3.615351401605888,101.45286110740821,215.17760997108402,197.20098554213934
JBHI35,EFUSIONCA,0.6,S04,35,210,0.8095238095238095,5.129283016944966,3.457775924464035,4.560598215948051,True,4.39923360522099,188.60595951622005,248.7599026880755,239.95819664841764
JBHI35,EFUSIONCA,0.6,S05,35,210,0.17142857142857143,5.129283016944966,0.25299432762190577,3.095886625364231,True,2.721110959828397,13.799690597558495,168.86654320168532,148.424234172458
JBHI35,EFUSIONCA,0.6,S06,35,210,0.45714285714285713,5.129283016944966,1.3728236791906192,3.6895805520327873,True,3.2829765222666074,74.88129159221559,201.24984829269746,179.07144666908766
JBHI35,EFUSIONCA,0.8,S01,35,210,0.7238095238095238,5.129283016944966,2.8739662372231507,4.26634147662937,True,4.057762648574415,132.64459556414542,196.90806815212477,187.28135301112684
JBHI35,EFUSIONCA,0.8,S03,35,210,0.5857142857142857,5.129283016944966,2.0429236950254457,3.9333372676341245,True,3.6570544085812324,94.28878592425134,181.53864312157498,168.78712654990304
JBHI35,EFUSIONCA,0.8,S04,35,210,0.8333333333333334,5.129283016944966,3.6313501217548887,4.6664165507423645,True,4.519249169591801,167.60077485022563,215.3730715727245,208.580730904237
JBHI35,EFUSIONCA,0.8,S05,35,210,0.19047619047619047,5.129283016944966,0.30839416559477684,2.9482539016471065,True,2.6553938685487073,14.233576873605085,136.07325699909723,122.55664008686341
JBHI35,EFUSIONCA,0.8,S06,35,210,0.6238095238095238,5.129283016944966,2.2601209652246546,4.072546130215926,True,3.786141226283628,104.31327531806097,187.96366754842737,174.74497967462898
JBHI35,EFUSIONCA,1.0,S01,35,210,0.7142857142857143,5.129283016944966,2.812601636592524,4.276995828746998,True,4.04220997633514,112.50406546370095,171.0798331498799,161.6883990534056
JBHI35,EFUSIONCA,1.0,S03,35,210,0.6190476190476191,5.129283016944966,2.232490051586753,4.06294398780037,True,3.7806302679222603,89.29960206347012,162.5177595120148,151.22521071689042
JBHI35,EFUSIONCA,1.0,S04,35,210,0.8666666666666667,5.129283016944966,3.8844451315586825,4.738983965296847,True,4.61464082410937,155.3778052623473,189.55935861187388,184.58563296437478
JBHI35,EFUSIONCA,1.0,S05,35,210,0.23333333333333334,5.129283016944966,0.4451178911683398,3.219415052136099,True,2.8749138345698637,17.80471564673359,128.77660208544395,114.99655338279454
JBHI35,EFUSIONCA,1.0,S06,35,210,0.6333333333333333,5.129283016944966,2.31580173155927,4.108219426709175,True,3.736833088861529,92.6320692623708,164.328777068367,149.47332355446116
JBHI35,EFUSIONCA,1.2,S01,35,210,0.780952380952381,5.129283016944966,3.256461728033475,4.50623278135422,True,4.312315706737913,114.93394334235795,159.04350993014896,152.19937788486754
JBHI35,EFUSIONCA,1.2,S03,35,210,0.6571428571428571,5.129283016944966,2.457483454370317,4.1604410495004664,True,3.9254726320282267,86.73471015424649,146.83909586472237,138.5460928951139
JBHI35,EFUSIONCA,1.2,S04,35,210,0.8761904761904762,5.129283016944966,3.9591936836295574,4.742992525303681,True,4.645758194867106,139.7362476575138,167.39973618718875,163.96793628942729
JBHI35,EFUSIONCA,1.2,S05,35,210,0.2523809523809524,5.129283016944966,0.5107688116194709,3.206396249505033,True,2.8911554401396984,18.027134527746032,113.16692645311882,102.04078024022466
JBHI35,EFUSIONCA,1.2,S06,35,210,0.6714285714285714,5.129283016944966,2.5442279381343202,4.134811681610032,True,3.915602109973129,89.7962801694466,145.93452993917762,138.19772152846338
JBHI35,EFUSIONCA,1.4,S01,35,210,0.8333333333333334,5.129283016944966,3.6313501217548887,4.603269827690224,True,4.473631564740306,114.67421437120701,145.36641561127024,141.27257572864127
JBHI35,EFUSIONCA,1.4,S03,35,210,0.7285714285714285,5.129283016944966,2.9048931601745416,4.394759792104442,True,4.1898490245919255,91.73346821603816,138.78188817171923,132.3110218292187
JBHI35,EFUSIONCA,1.4,S04,35,210,0.8904761904761904,5.129283016944966,4.0736067547052315,4.770803018200394,True,4.706772833302727,128.640213306481,150.65693741685456,148.63493157798086
JBHI35,EFUSIONCA,1.4,S05,35,210,0.26666666666666666,5.129283016944966,0.5618361914202161,3.26665334674564,True,2.8605505082865217,17.74219551853314,103.15747410775705,90.33317394589017
JBHI35,EFUSIONCA,1.4,S06,35,210,0.7,5.129283016944966,2.7217532653391716,4.280949538221361,True,3.991273305226347,85.95010311597385,135.1878801543588,126.04020963872675
JBHI35,EFUSIONCA,1.6,S01,35,210,0.8380952380952381,5.129283016944966,3.666751617755817,4.68859373342039,True,4.51600728352748,104.76433193588048,133.9598209548683,129.02877952935657
JBHI35,EFUSIONCA,1.6,S03,35,210,0.7666666666666667,5.129283016944966,3.158431406501853,4.528008221520144,True,4.3354032999762735,90.24089732862436,129.37166347200412,123.86866571360781
JBHI35,EFUSIONCA,1.6,S04,35,210,0.9095238095238095,5.129283016944966,4.230931475119319,4.866163197347883,True,4.800860571778031,120.88375643198053,139.0332342099395,137.16744490794375
JBHI35,EFUSIONCA,1.6,S05,35,210,0.3047619047619048,5.129283016944966,0.7052508839166198,3.435649422505516,True,3.0079338884599665,20.150025254760564,98.16141207158617,85.94096824171332
JBHI35,EFUSIONCA,1.6,S06,35,210,0.7476190476190476,5.129283016944966,3.0302742187148777,4.341302042633731,True,4.148812801891919,86.57926339185364,124.03720121810659,118.53750862548338
JBHI35,EFUSIONCA,1.8,S01,35,210,0.8523809523809524,5.129283016944966,3.774426840581389,4.695231159015979,True,4.5689370424098374,98.4633088847319,122.48429110476468,119.18966197590882
JBHI35,EFUSIONCA,1.8,S03,35,210,0.7952380952380952,5.129283016944966,3.356214161762616,4.577952432129976,True,4.440563718833097,87.55341291554652,119.4248460555646,115.84079266521124
JBHI35,EFUSIONCA,1.8,S04,35,210,0.9238095238095239,5.129283016944966,4.353055051299307,4.883802018401293,True,4.82883344311578,113.55795785998194,127.40353091481636,125.96956808128122
JBHI35,EFUSIONCA,1.8,S05,35,210,0.34285714285714286,5.129283016944966,0.8585665614059241,3.4711823810643945,True,3.0179518981355224,22.397388558415415,90.55258385385378,78.72917995136146
JBHI35,EFUSIONCA,1.8,S06,35,210,0.7476190476190476,5.129283016944966,3.0302742187148777,4.381125295751207,True,4.156276868783111,79.05063179256203,114.29022510655322,108.42461396825509
JBHI35,EFUSIONCA,2.0,S01,35,210,0.8666666666666667,5.129283016944966,3.8844451315586825,4.7334717497085865,True,4.613702004791586,93.22668315740839,113.60332199300608,110.72884811499806
JBHI35,EFUSIONCA,2.0,S03,35,210,0.8238095238095238,5.129283016944966,3.561248607770091,4.629787889559497,True,4.498877557465612,85.46996658648219,111.11490934942792,107.97306137917468
JBHI35,EFUSIONCA,2.0,S04,35,210,0.9380952380952381,5.129283016944966,4.479384679433538,4.928443794055982,True,4.8763425498476645,107.50523230640492,118.28265105734357,117.03222119634395
JBHI35,EFUSIONCA,2.0,S05,35,210,0.3619047619047619,5.129283016944966,0.9387442698288848,3.4500834298475516,True,3.049613389523844,22.529862475893236,82.80200231634123,73.19072134857225
JBHI35,EFUSIONCA,2.0,S06,35,210,0.7571428571428571,5.129283016944966,3.0939969155978506,4.378065096215668,True,4.195166508001949,74.25592597434841,105.07356230917603,100.68399619204678
JBHI35,FUSIONCA,0.2,S01,35,210,0.2714285714285714,5.129283016944966,0.5791958613172428,3.189990186502634,True,2.898104147874521,49.64535954147796,273.42773027165435,248.40892696067326
JBHI35,FUSIONCA,0.2,S03,35,210,0.19047619047619047,5.129283016944966,0.30839416559477684,2.8911783746913633,True,2.600487087306466,26.433785622409445,247.81528925925974,222.8988931976971
JBHI35,FUSIONCA,0.2,S04,35,210,0.4523809523809524,5.129283016944966,1.3498442226419587,3.652334428651884,True,3.2953709551930235,115.70093336931076,313.0572367415901,282.46036758797345
JBHI35,FUSIONCA,0.2,S05,35,210,0.07142857142857142,5.129283016944966,0.03397805200020354,2.7123165687717807,True,2.5040912663271686,2.912404457160304,232.48427732329552,214.63639425661447
JBHI35,FUSIONCA,0.2,S06,35,210,0.18095238095238095,5.129283016944966,0.28025261653864675,2.874782694453032,True,2.654394380427284,24.021652846169722,246.40994523883134,227.51951832233863
JBHI35,FUSIONCA,0.4,S01,35,210,0.4666666666666667,5.129283016944966,1.4191778696298156,3.7131617350321764,True,3.2727508891825385,94.61185797532104,247.54411566881177,218.18339261216926
JBHI35,FUSIONCA,0.4,S03,35,210,0.3952380952380952,5.129283016944966,1.0844824858648754,3.4979880476294913,True,3.135978315853948,72.29883239099169,233.19920317529943,209.0652210569299
JBHI35,FUSIONCA,0.4,S04,35,210,0.6857142857142857,5.129283016944966,2.632307330530408,4.344142106522632,True,4.060759966355854,175.48715536869386,289.6094737681755,270.7173310903903
JBHI35,FUSIONCA,0.4,S05,35,210,0.14285714285714285,5.129283016944966,0.1769278030052046,2.8875414653687983,True,2.564082281543146,11.79518686701364,192.5027643579199,170.93881876954308
JBHI35,FUSIONCA,0.4,S06,35,210,0.30952380952380953,5.129283016944966,0.7238880417441567,3.326492094816241,True,2.923338766954089,48.25920278294378,221.7661396544161,194.8892511302726
JBHI35,FUSIONCA,0.6,S01,35,210,0.5714285714285714,5.129283016944966,1.9637136632319976,3.851096237841758,True,3.555941264025506,107.11165435810895,210.0597947913686,193.9604325832094
JBHI35,FUSIONCA,0.6,S03,35,210,0.49047619047619045,5.129283016944966,1.5373612984741198,3.8494258588841257,True,3.427875683941016,83.85607082586107,209.9686832118614,186.97503730587357
JBHI35,FUSIONCA,0.6,S04,35,210,0.7904761904761904,5.129283016944966,3.3227668888436805,4.536374904661971,True,4.336693089593103,181.24183030056437,247.4386311633802,236.5468957959874
JBHI35,FUSIONCA,0.6,S05,35,210,0.1523809523809524,5.129283016944966,0.20128590389531187,2.958599309831213,True,2.6645512830107103,10.979231121562464,161.3781441726116,145.33916089149326
JBHI35,FUSIONCA,0.6,S06,35,210,0.4142857142857143,5.129283016944966,1.1707872079539587,3.4920084147316466,True,3.1241041262152445,63.861120433852285,190.47318625808978,170.4056796117406
JBHI35,FUSIONCA,0.8,S01,35,210,0.6523809523809524,5.129283016944966,2.4288603600053134,4.0101106286014,True,3.8176824630756343,112.10124738486061,185.08202901237232,176.20072906502926
JBHI35,FUSIONCA,0.8,S03,35,210,0.5,5.129283016944966,1.5855515963197968,3.7810237171610304,True,3.4473935829962077,73.17930444552908,174.50878694589372,159.11047306136342
JBHI35,FUSIONCA,0.8,S04,35,210,0.8476190476190476,5.129283016944966,3.7382838792407864,4.71625819065246,True,4.557901989312265,172.53617904188243,217.67345495319046,210.36470719902763
JBHI35,FUSIONCA,0.8,S05,35,210,0.13333333333333333,5.129283016944966,0.15363904797509953,2.9104423823622616,True,2.6649907947458176,7.091032983466132,134.3281099551813,122.99957514211465
JBHI35,FUSIONCA,0.8,S06,35,210,0.4857142857142857,5.129283016944966,1.5134624909917518,3.6468586978141273,True,3.299815112887516,69.85211496885009,168.31655528372895,152.2991590563469
JBHI35,FUSIONCA,1.0,S01,35,210,0.6571428571428571,5.129283016944966,2.457483454370317,4.053073186169243,True,3.8080520559362157,98.29933817481268,162.12292744676972,152.32208223744863
JBHI35,FUSIONCA,1.0,S03,35,210,0.5476190476190477,5.129283016944966,1.8343644932372296,3.907348260333849,True,3.666461778916444,73.37457972948918,156.29393041335396,146.65847115665775
JBHI35,FUSIONCA,1.0,S04,35,210,0.8666666666666667,5.129283016944966,3.8844451315586825,4.719381479561998,True,4.600839947051164,155.3778052623473,188.77525918247994,184.03359788204656
JBHI35,FUSIONCA,1.0,S05,35,210,0.17142857142857143,5.129283016944966,0.25299432762190577,3.014791459305208,True,2.7228232094286167,10.11977310487623,120.59165837220831,108.91292837714467
JBHI35,FUSIONCA,1.0,S06,35,210,0.5095238095238095,5.129283016944966,1.6342653525931734,3.730830415242624,True,3.4446271989353034,65.37061410372694,149.23321660970495,137.78508795741214
JBHI35,FUSIONCA,1.2,S01,35,210,0.7333333333333333,5.129283016944966,2.9359855173370413,4.328346681555536,True,4.127297843550393,103.6230182589544,152.76517699607777,145.66933565471976
JBHI35,FUSIONCA,1.2,S03,35,210,0.5904761904761905,5.129283016944966,2.0695961042541953,4.1129317796042075,True,3.7394694071447163,73.04456838544219,145.16229810367793,131.98127319334293
JBHI35,FUSIONCA,1.2,S04,35,210,0.8714285714285714,5.129283016944966,3.921673386186626,4.764567301708028,True,4.619431854876682,138.41200186541033,168.16119888381277,163.0387713485888
JBHI35,FUSIONCA,1.2,S05,35,210,0.2,5.129283016944966,0.33738464905733156,3.1616333765878886,True,2.791688025122374,11.907693496141114,111.58706035016078,98.53016559255438
JBHI35,FUSIONCA,1.2,S06,35,210,0.5333333333333333,5.129283016944966,1.7583420590465044,3.867062924102183,True,3.5085994888428704,62.05913149575898,136.48457379184177,123.83292313563074
JBHI35,FUSIONCA,1.4,S01,35,210,0.7619047619047619,5.129283016944966,3.1261239878893066,4.46376401524115,True,4.241449008299597,98.71970488071496,140.9609689023521,133.94049499893464
JBHI35,FUSIONCA,1.4,S03,35,210,0.6714285714285714,5.129283016944966,2.5442279381343202,4.161624702497374,True,3.949864653554873,80.34404015161012,131.4197274472855,124.732568006996
JBHI35,FUSIONCA,1.4,S04,35,210,0.8952380952380953,5.129283016944966,4.112399486030791,4.807265151633226,True,4.720752342681525,129.86524692728813,151.80837320947032,149.07638976889027
JBHI35,FUSIONCA,1.4,S05,35,210,0.22857142857142856,5.129283016944966,0.4291561669901274,3.0464302252856865,True,2.7035755639807446,13.55230001021455,96.2030597458638,85.3760704414972
JBHI35,FUSIONCA,1.4,S06,35,210,0.5333333333333333,5.129283016944966,1.7583420590465044,3.8083928754388876,True,3.4306237646563487,55.52659133831067,120.26503817175436,108.33548730493733
JBHI35,FUSIONCA,1.6,S01,35,210,0.8047619047619048,5.129283016944966,3.423715025134875,4.539848308115339,True,4.346603918905586,97.82042928956785,129.70995166043824,124.18868339730246
JBHI35,FUSIONCA,1.6,S03,35,210,0.680952380952381,5.129283016944966,2.6027973400226903,4.244027278884032,True,3.988908622426867,74.36563828636257,121.25792225382949,113.96881778362476
JBHI35,FUSIONCA,1.6,S04,35,210,0.9142857142857143,5.129283016944966,4.27121425652607,4.893183550124531,True,4.819996720894644,122.034693043602,139.8052442892723,137.71419202556126
JBHI35,FUSIONCA,1.6,S05,35,210,0.24285714285714285,5.129283016944966,0.4775874543833911,3.1117924741846146,True,2.7526410022222256,13.64535583952546,88.9083564052747,78.64688577777787
JBHI35,FUSIONCA,1.6,S06,35,210,0.5714285714285714,5.129283016944966,1.9637136632319976,3.9234561293521866,True,3.645976860599802,56.106104663771355,112.09874655291961,104.17076744570862
JBHI35,FUSIONCA,1.8,S01,35,210,0.8333333333333334,5.129283016944966,3.6313501217548887,4.653467324706665,True,4.486486850334015,94.73087274143188,121.3947997749565,117.0387874000178
JBHI35,FUSIONCA,1.8,S03,35,210,0.7571428571428571,5.129283016944966,3.0939969155978506,4.430581079931029,True,4.256458220286128,80.71296301559612,115.58037599820076,111.03804052920336
JBHI35,FUSIONCA,1.8,S04,35,210,0.9095238095238095,5.129283016944966,4.230931475119319,4.890885325779768,True,4.78548311870181,110.37212543789529,127.58831284642875,124.83869005309072
JBHI35,FUSIONCA,1.8,S05,35,210,0.2714285714285714,5.129283016944966,0.5791958613172428,3.2381867072529618,True,2.8300783347268004,15.10945725175416,84.47443584138162,73.82813047113393
JBHI35,FUSIONCA,1.8,S06,35,210,0.580952380952381,5.129283016944966,2.016386106863246,3.986216394254962,True,3.6929152713633604,52.601376700780335,103.98825376317293,96.33692012252246
JBHI35,FUSIONCA,2.0,S01,35,210,0.8285714285714286,5.129283016944966,3.596184194729272,4.66216311959748,True,4.487491479900628,86.30842067350252,111.89191487033952,107.69979551761507
JBHI35,FUSIONCA,2.0,S03,35,210,0.7666666666666667,5.129283016944966,3.158431406501853,4.455365017169334,True,4.248791698516301,75.80235375604447,106.92876041206401,101.97100076439122
JBHI35,FUSIONCA,2.0,S04,35,210,0.9047619047619048,5.129283016944966,4.191046407162751,4.862905541521996,True,4.776035558849445,100.58511377190601,116.70973299652789,114.62485341238668
JBHI35,FUSIONCA,2.0,S05,35,210,0.30952380952380953,5.129283016944966,0.7238880417441567,3.314848442268302,True,2.9971645760627057,17.37331300185976,79.55636261443925,71.93194982550494
JBHI35,FUSIONCA,2.0,S06,35,210,0.6047619047619047,5.129283016944966,2.15042708117447,4.1109300952412005,True,3.798384888154807,51.610249948187274,98.6623222857888,91.16123731571537
JBHI35,SPECTRAL_TDCA,0.2,S01,35,210,0.49047619047619045,5.129283016944966,1.5373612984741198,3.7116661991865114,True,3.36940088894901,131.773825583496,318.1428170731296,288.80579048134376
JBHI35,SPECTRAL_TDCA,0.2,S03,35,210,0.3476190476190476,5.129283016944966,0.8783954941004484,3.335938933421101,True,2.9773324830680803,75.29104235146701,285.9376228646658,255.1999271201212
JBHI35,SPECTRAL_TDCA,0.2,S04,35,210,0.5904761904761905,5.129283016944966,2.0695961042541953,3.965272311326501,True,3.6611616833349,177.39395179321676,339.88048382798587,313.8138585715629
JBHI35,SPECTRAL_TDCA,0.2,S05,35,210,0.06666666666666667,5.129283016944966,0.027625030089894587,2.7319758711784043,True,2.5369471314114036,2.367859721990965,234.1693603867204,217.45261126383463
JBHI35,SPECTRAL_TDCA,0.2,S06,35,210,0.24761904761904763,5.129283016944966,0.49409033088724996,3.1900722775988775,True,2.8593610219431627,42.350599790335714,273.4347666513324,245.08808759512826
JBHI35,SPECTRAL_TDCA,0.4,S01,35,210,0.6142857142857143,5.129283016944966,2.2049978613834957,3.95268232129583,True,3.677733764199672,146.9998574255664,263.51215475305537,245.1822509466448
JBHI35,SPECTRAL_TDCA,0.4,S03,35,210,0.5380952380952381,5.129283016944966,1.783551179487342,3.865953309608215,True,3.550386222880055,118.90341196582281,257.73022064054766,236.69241485867033
JBHI35,SPECTRAL_TDCA,0.4,S04,35,210,0.7904761904761904,5.129283016944966,3.3227668888436805,4.516896695581345,True,4.320748197601048,221.51779258957873,301.12644637208973,288.0498798400699
JBHI35,SPECTRAL_TDCA,0.4,S05,35,210,0.17142857142857143,5.129283016944966,0.25299432762190577,2.9832336022772155,True,2.676293058087223,16.866288508127052,198.8822401518144,178.41953720581486
JBHI35,SPECTRAL_TDCA,0.4,S06,35,210,0.46190476190476193,5.129283016944966,1.395934963011126,3.651457966058749,True,3.3301387987269706,93.0623308674084,243.4305310705833,222.00925324846472
JBHI35,SPECTRAL_TDCA,0.6,S01,35,210,0.6571428571428571,5.129283016944966,2.457483454370317,4.177129418746837,True,3.9395495280513586,134.0445520565627,227.84342284073654,214.88451971189227
JBHI35,SPECTRAL_TDCA,0.6,S03,35,210,0.5904761904761905,5.129283016944966,2.0695961042541953,3.9951392065635583,True,3.6914719224670574,112.887060232047,217.9166839943759,201.35301395274857
JBHI35,SPECTRAL_TDCA,0.6,S04,35,210,0.8571428571428571,5.129283016944966,3.810829832469733,4.6776336464768855,True,4.541355126928991,207.86344540743997,255.14365344419372,247.71027965067222
JBHI35,SPECTRAL_TDCA,0.6,S05,35,210,0.17142857142857143,5.129283016944966,0.25299432762190577,2.891926129414368,True,2.6469976481132753,13.799690597558495,157.74142524078368,144.38168989708774
JBHI35,SPECTRAL_TDCA,0.6,S06,35,210,0.6095238095238096,5.129283016944966,2.17764374402244,4.011256614787491,True,3.7374190219663954,118.78056785576943,218.7958153520449,203.85921937998518
JBHI35,SPECTRAL_TDCA,0.8,S01,35,210,0.7666666666666667,5.129283016944966,3.158431406501853,4.432925657560402,True,4.2539378988314995,145.77375722316245,204.59656881048008,196.33559533068458
JBHI35,SPECTRAL_TDCA,0.8,S03,35,210,0.6333333333333333,5.129283016944966,2.31580173155927,3.9865726320879644,True,3.772992162465104,106.88315684119708,183.99565994252143,174.13809980608173
JBHI35,SPECTRAL_TDCA,0.8,S04,35,210,0.8952380952380953,5.129283016944966,4.112399486030791,4.81262033798784,True,4.705278801298293,189.8030532014211,222.12093867636185,217.16671390607507
JBHI35,SPECTRAL_TDCA,0.8,S05,35,210,0.20952380952380953,5.129283016944966,0.3671932382125309,3.202827747170999,True,2.761366622617891,16.947380225193733,147.82281910019995,127.44769027467188
JBHI35,SPECTRAL_TDCA,0.8,S06,35,210,0.6952380952380952,5.129283016944966,2.691783993357228,4.120216160741044,True,3.9348616660244966,124.23618430879515,190.1638228034328,181.60899997036137
JBHI35,SPECTRAL_TDCA,1.0,S01,35,210,0.7666666666666667,5.129283016944966,3.158431406501853,4.465858259443045,True,4.28616457019292,126.33725626007411,178.6343303777218,171.4465828077168
JBHI35,SPECTRAL_TDCA,1.0,S03,35,210,0.6714285714285714,5.129283016944966,2.5442279381343202,4.063218823185516,True,3.8944661817838577,101.7691175253728,162.52875292742064,155.77864727135432
JBHI35,SPECTRAL_TDCA,1.0,S04,35,210,0.8904761904761904,5.129283016944966,4.0736067547052315,4.843047705767296,True,4.695313133132537,162.94427018820926,193.72190823069184,187.81252532530146
JBHI35,SPECTRAL_TDCA,1.0,S05,35,210,0.26666666666666666,5.129283016944966,0.5618361914202161,3.0749181681174984,True,2.798126549587463,22.473447656808645,122.99672672469994,111.92506198349852
JBHI35,SPECTRAL_TDCA,1.0,S06,35,210,0.7333333333333333,5.129283016944966,2.9359855173370413,4.262362583802046,True,4.091987165313472,117.43942069348165,170.49450335208184,163.67948661253888
JBHI35,SPECTRAL_TDCA,1.2,S01,35,210,0.8047619047619048,5.129283016944966,3.423715025134875,4.622641086767561,True,4.429025928016526,120.83700088711325,163.15203835650217,156.31856216528917
JBHI35,SPECTRAL_TDCA,1.2,S03,35,210,0.6761904761904762,5.129283016944966,2.5734379324677246,4.16085496661593,True,3.9282325986353186,90.8272211459197,146.85370470409165,138.64350348124654
JBHI35,SPECTRAL_TDCA,1.2,S04,35,210,0.919047619047619,5.129283016944966,4.311914681149031,4.875229892596884,True,4.809565156202533,152.18522404055406,172.0669373857724,169.74935845420706
JBHI35,SPECTRAL_TDCA,1.2,S05,35,210,0.2904761904761905,5.129283016944966,0.6502714221069281,3.2954303216147935,True,2.9376439696315195,22.95075607436217,116.30930546875743,103.68155186934776
JBHI35,SPECTRAL_TDCA,1.2,S06,35,210,0.8095238095238095,5.129283016944966,3.457775924464035,4.506439622151857,True,4.376018859526139,122.03915027520124,159.05081019359494,154.44772445386374
JBHI35,SPECTRAL_TDCA,1.4,S01,35,210,0.8285714285714286,5.129283016944966,3.596184194729272,4.6397336731454795,True,4.482573296676826,113.56371141250332,146.517905467752,141.55494621084713
JBHI35,SPECTRAL_TDCA,1.4,S03,35,210,0.7380952380952381,5.129283016944966,2.96724516971977,4.348110753626296,True,4.199984661797561,93.70247904378222,137.3087606408304,132.63109458308088
JBHI35,SPECTRAL_TDCA,1.4,S04,35,210,0.9238095238095239,5.129283016944966,4.353055051299307,4.898168938283577,True,4.83465182326987,137.46489635682025,154.67901910369193,152.67321547168012
JBHI35,SPECTRAL_TDCA,1.4,S05,35,210,0.26666666666666666,5.129283016944966,0.5618361914202161,3.1027489861596913,True,2.8602553668913497,17.74219551853314,97.98154693135868,90.32385369130579
JBHI35,SPECTRAL_TDCA,1.4,S06,35,210,0.8142857142857143,5.129283016944966,3.492049002956715,4.502630427942015,True,4.388013863861432,110.27523167231733,142.18832930343206,138.56885885878208
JBHI35,SPECTRAL_TDCA,1.6,S01,35,210,0.8428571428571429,5.129283016944966,3.70239423519436,4.6601689845797765,True,4.517982373640414,105.78269243412456,133.14768527370788,129.08521067544038
JBHI35,SPECTRAL_TDCA,1.6,S03,35,210,0.7476190476190476,5.129283016944966,3.0302742187148777,4.42675154880715,True,4.267526178508115,86.57926339185364,126.47861568020429,121.92931938594614
JBHI35,SPECTRAL_TDCA,1.6,S04,35,210,0.9476190476190476,5.129283016944966,4.566370623276189,4.950661495585315,True,4.922191272652071,130.46773209360538,141.44747130243758,140.63403636148774
JBHI35,SPECTRAL_TDCA,1.6,S05,35,210,0.3047619047619048,5.129283016944966,0.7052508839166198,3.3080998813785167,True,2.911678371011687,20.150025254760564,94.51713946795762,83.1908106003339
JBHI35,SPECTRAL_TDCA,1.6,S06,35,210,0.8428571428571429,5.129283016944966,3.70239423519436,4.605767364913091,True,4.492020070437887,105.78269243412456,131.59335328323115,128.3434305839396
JBHI35,SPECTRAL_TDCA,1.8,S01,35,210,0.8904761904761904,5.129283016944966,4.0736067547052315,4.7833135815455785,True,4.701738414849624,106.26800229665822,124.78209343162379,122.6540456047728
JBHI35,SPECTRAL_TDCA,1.8,S03,35,210,0.7476190476190476,5.129283016944966,3.0302742187148777,4.44184548227952,True,4.262537700230078,79.05063179256203,115.87422997250923,111.19663565817596
JBHI35,SPECTRAL_TDCA,1.8,S04,35,210,0.9285714285714286,5.129283016944966,4.394660487357638,4.891151177740584,True,4.846985587392645,114.64331706150361,127.59524811497177,126.44310227980813
JBHI35,SPECTRAL_TDCA,1.8,S05,35,210,0.34285714285714286,5.129283016944966,0.8585665614059241,3.361076684353818,True,3.04728969805044,22.397388558415415,87.68026133096917,79.4945138621854
JBHI35,SPECTRAL_TDCA,1.8,S06,35,210,0.8380952380952381,5.129283016944966,3.666751617755817,4.607425972202205,True,4.513389027737955,95.65439002841262,120.19372101397057,117.74058333229449
